"","individualID","siteID","plotID","trapID","collectDate","taxonRank","morphospeciesID","para_sciname","para_morph","col_year","col_month","col_day","dayofyear","expert_sciname","taxonID","col_index"
"1890","NEON.BET.D13.001858","NIWO","NIWO_001","S",2018-08-14,"genus","D13.2018.MorphAA","Sericoda sp.","Sericoda sp./D13.2018.MorphAA",2018,8,14,225,"Agonum placidum","AGOPLA",6
"1891","NEON.BET.D13.001916","NIWO","NIWO_010","E",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,"Pterostichus restrictus","PTERES",6
"1892","NEON.BET.D13.001864","NIWO","NIWO_008","W",2018-08-14,"species",NA,"Amara alpina","Amara alpina",2018,8,14,225,NA,NA,6
"1893","NEON.BET.D13.001861","NIWO","NIWO_003","E",2018-08-14,"species",NA,"Carabus taedatus","Carabus taedatus",2018,8,14,225,"Carabus taedatus","CARTAE",6
"1894","NEON.BET.D13.001874","NIWO","NIWO_009","E",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,NA,NA,6
"1895","NEON.BET.D13.001867","NIWO","NIWO_008","W",2018-08-14,"species",NA,"Amara quenseli","Amara quenseli",2018,8,14,225,"Amara quenseli","AMAQUE1",6
"1896","NEON.BET.D13.001897","NIWO","NIWO_007","S",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,"Pterostichus restrictus","PTERES",6
"1897","NEON.BET.D13.001911","NIWO","NIWO_010","S",2018-08-14,"species",NA,"Cymindis unicolor","Cymindis unicolor",2018,8,14,225,NA,NA,6
"1898","NEON.BET.D13.001863","NIWO","NIWO_003","W",2018-08-14,"species",NA,"Amara quenseli","Amara quenseli",2018,8,14,225,NA,NA,6
"1899","NEON.BET.D13.001918","NIWO","NIWO_010","E",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,"Pterostichus restrictus","PTERES",6
"1900","NEON.BET.D13.001881","NIWO","NIWO_002","S",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,NA,NA,6
"1901","NEON.BET.D13.001862","NIWO","NIWO_003","W",2018-08-14,"species",NA,"Amara quenseli","Amara quenseli",2018,8,14,225,NA,NA,6
"1902","NEON.BET.D13.001884","NIWO","NIWO_002","S",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,"Pterostichus restrictus","PTERES",6
"1903","NEON.BET.D13.001882","NIWO","NIWO_002","S",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,NA,NA,6
"1904","NEON.BET.D13.001898","NIWO","NIWO_007","S",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,"Pterostichus restrictus","PTERES",6
"1905","NEON.BET.D13.001870","NIWO","NIWO_009","E",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,"Pterostichus restrictus","PTERES",6
"1906","NEON.BET.D13.001920","NIWO","NIWO_013","E",2018-08-14,"species",NA,"Amara quenseli","Amara quenseli",2018,8,14,225,NA,NA,6
"1907","NEON.BET.D13.001887","NIWO","NIWO_006","S",2018-08-14,"species",NA,"Carabus taedatus","Carabus taedatus",2018,8,14,225,"Carabus taedatus","CARTAE",6
"1908","NEON.BET.D13.001901","NIWO","NIWO_007","W",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,"Pterostichus restrictus","PTERES",6
"1909","NEON.BET.D13.001857","NIWO","NIWO_001","S",2018-08-14,"species",NA,"Notiophilus directus","Notiophilus directus",2018,8,14,225,"Notiophilus directus","NOTDIR",6
"1910","NEON.BET.D13.001872","NIWO","NIWO_009","E",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,"Pterostichus restrictus","PTERES",6
"1911","NEON.BET.D13.001909","NIWO","NIWO_010","W",2018-08-14,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,14,225,NA,NA,6
"1912","NEON.BET.D13.001933","NIWO","NIWO_002","S",2018-08-28,"species",NA,"Calathus advena","Calathus advena",2018,8,28,239,"Calathus advena","CALADV",7
"1913","NEON.BET.D13.001943","NIWO","NIWO_003","S",2018-08-28,"species",NA,"Amara quenseli","Amara quenseli",2018,8,28,239,"Amara quenseli","AMAQUE1",7
"1914","NEON.BET.D13.001928","NIWO","NIWO_001","S",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,"Pterostichus restrictus","PTERES",7
"1915","NEON.BET.D13.001979","NIWO","NIWO_010","W",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,NA,NA,7
"1916","NEON.BET.D13.001949","NIWO","NIWO_005","S",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,"Pterostichus restrictus","PTERES",7
"1917","NEON.BET.D13.001954","NIWO","NIWO_006","W",2018-08-28,"species",NA,"Carabus taedatus","Carabus taedatus",2018,8,28,239,NA,NA,7
"1918","NEON.BET.D13.001931","NIWO","NIWO_001","E",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,NA,NA,7
"1919","NEON.BET.D13.001940","NIWO","NIWO_003","E",2018-08-28,"species",NA,"Carabus taedatus","Carabus taedatus",2018,8,28,239,NA,NA,7
"1920","NEON.BET.D13.001974","NIWO","NIWO_008","W",2018-08-28,"species",NA,"Cymindis unicolor","Cymindis unicolor",2018,8,28,239,NA,NA,7
"1921","NEON.BET.D13.001962","NIWO","NIWO_007","S",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,"Pterostichus restrictus","PTERES",7
"1922","NEON.BET.D13.001924","NIWO","NIWO_009","W",2018-08-28,"species",NA,"Calathus advena","Calathus advena",2018,8,28,239,NA,NA,7
"1923","NEON.BET.D13.001946","NIWO","NIWO_005","W",2018-08-28,"species",NA,"Cymindis unicolor","Cymindis unicolor",2018,8,28,239,"Cymindis unicolor","CYMUNI1",7
"1924","NEON.BET.D13.001947","NIWO","NIWO_005","W",2018-08-28,"species",NA,"Cymindis unicolor","Cymindis unicolor",2018,8,28,239,"Cymindis unicolor","CYMUNI1",7
"1925","NEON.BET.D13.001958","NIWO","NIWO_007","S",2018-08-28,"species",NA,"Calathus advena","Calathus advena",2018,8,28,239,"Calathus advena","CALADV",7
"1926","NEON.BET.D13.001955","NIWO","NIWO_006","W",2018-08-28,"species",NA,"Carabus taedatus","Carabus taedatus",2018,8,28,239,"Carabus taedatus","CARTAE",7
"1927","NEON.BET.D13.001922","NIWO","NIWO_009","S",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,"Pterostichus restrictus","PTERES",7
"1928","NEON.BET.D13.001930","NIWO","NIWO_001","W",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,NA,NA,7
"1929","NEON.BET.D13.001964","NIWO","NIWO_007","W",2018-08-28,"species",NA,"Carabus taedatus","Carabus taedatus",2018,8,28,239,NA,NA,7
"1930","NEON.BET.D13.001960","NIWO","NIWO_007","S",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,"Pterostichus restrictus","PTERES",7
"1931","NEON.BET.D13.001948","NIWO","NIWO_005","E",2018-08-28,"species",NA,"Harpalus nigritarsis","Harpalus nigritarsis",2018,8,28,239,"Harpalus nigritarsis","HARNIG",7
"1932","NEON.BET.D13.001877","NIWO","NIWO_001","S",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,NA,NA,7
"1933","NEON.BET.D13.001941","NIWO","NIWO_003","E",2018-08-28,"species",NA,"Amara quenseli","Amara quenseli",2018,8,28,239,NA,NA,7
"1934","NEON.BET.D13.001963","NIWO","NIWO_007","W",2018-08-28,"species",NA,"Carabus taedatus","Carabus taedatus",2018,8,28,239,NA,NA,7
"1935","NEON.BET.D13.001956","NIWO","NIWO_007","S",2018-08-28,"species",NA,"Carabus taedatus","Carabus taedatus",2018,8,28,239,NA,NA,7
"1936","NEON.BET.D13.001965","NIWO","NIWO_007","W",2018-08-28,"species",NA,"Carabus taedatus","Carabus taedatus",2018,8,28,239,NA,NA,7
"1937","NEON.BET.D13.001961","NIWO","NIWO_007","S",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,"Pterostichus restrictus","PTERES",7
"1938","NEON.BET.D13.001953","NIWO","NIWO_006","S",2018-08-28,"species",NA,"Carabus taedatus","Carabus taedatus",2018,8,28,239,NA,NA,7
"1939","NEON.BET.D13.001970","NIWO","NIWO_013","E",2018-08-28,"species",NA,"Amara quenseli","Amara quenseli",2018,8,28,239,NA,NA,7
"1940","NEON.BET.D13.001977","NIWO","NIWO_010","E",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,"Pterostichus restrictus","PTERES",7
"1941","NEON.BET.D13.001927","NIWO","NIWO_009","W",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,"Pterostichus restrictus","PTERES",7
"1942","NEON.BET.D13.001929","NIWO","NIWO_001","W",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,"Pterostichus restrictus","PTERES",7
"1943","NEON.BET.D13.001966","NIWO","NIWO_007","W",2018-08-28,"species",NA,"Calathus advena","Calathus advena",2018,8,28,239,NA,NA,7
"1944","NEON.BET.D13.001959","NIWO","NIWO_007","S",2018-08-28,"species",NA,"Calathus advena","Calathus advena",2018,8,28,239,NA,NA,7
"1945","NEON.BET.D13.001968","NIWO","NIWO_007","W",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,"Pterostichus restrictus","PTERES",7
"1946","NEON.BET.D13.001925","NIWO","NIWO_009","W",2018-08-28,"species",NA,"Calathus advena","Calathus advena",2018,8,28,239,NA,NA,7
"1947","NEON.BET.D13.001938","NIWO","NIWO_002","S",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,NA,NA,7
"1948","NEON.BET.D13.001934","NIWO","NIWO_002","S",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,NA,NA,7
"1949","NEON.BET.D13.001945","NIWO","NIWO_005","W",2018-08-28,"species",NA,"Cymindis unicolor","Cymindis unicolor",2018,8,28,239,NA,NA,7
"1950","NEON.BET.D13.001957","NIWO","NIWO_007","S",2018-08-28,"species",NA,"Calathus advena","Calathus advena",2018,8,28,239,NA,NA,7
"1951","NEON.BET.D13.001879","NIWO","NIWO_001","S",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,NA,NA,7
"1952","NEON.BET.D13.001935","NIWO","NIWO_002","S",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,NA,NA,7
"1953","NEON.BET.D13.001932","NIWO","NIWO_002","S",2018-08-28,"species",NA,"Calathus advena","Calathus advena",2018,8,28,239,NA,NA,7
"1954","NEON.BET.D13.001951","NIWO","NIWO_006","S",2018-08-28,"species",NA,"Carabus taedatus","Carabus taedatus",2018,8,28,239,"Carabus taedatus","CARTAE",7
"1955","NEON.BET.D13.001952","NIWO","NIWO_006","S",2018-08-28,"species",NA,"Carabus taedatus","Carabus taedatus",2018,8,28,239,NA,NA,7
"1956","NEON.BET.D13.001944","NIWO","NIWO_005","W",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,"Pterostichus restrictus","PTERES",7
"1957","NEON.BET.D13.001942","NIWO","NIWO_003","S",2018-08-28,"species",NA,"Carabus taedatus","Carabus taedatus",2018,8,28,239,NA,NA,7
"1958","NEON.BET.D13.001978","NIWO","NIWO_010","S",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,NA,NA,7
"1959","NEON.BET.D13.001880","NIWO","NIWO_001","S",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,NA,NA,7
"1960","NEON.BET.D13.001971","NIWO","NIWO_013","E",2018-08-28,"species",NA,"Amara quenseli","Amara quenseli",2018,8,28,239,NA,NA,7
"1961","NEON.BET.D13.001926","NIWO","NIWO_009","W",2018-08-28,"species",NA,"Calathus advena","Calathus advena",2018,8,28,239,"Calathus advena","CALADV",7
"1962","NEON.BET.D13.001973","NIWO","NIWO_008","S",2018-08-28,"species",NA,"Amara quenseli","Amara quenseli",2018,8,28,239,NA,NA,7
"1963","NEON.BET.D13.001972","NIWO","NIWO_013","E",2018-08-28,"species",NA,"Amara alpina","Amara alpina",2018,8,28,239,NA,NA,7
"1964","NEON.BET.D13.001937","NIWO","NIWO_002","S",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,NA,NA,7
"1965","NEON.BET.D13.001980","NIWO","NIWO_010","W",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,NA,NA,7
"1966","NEON.BET.D13.001939","NIWO","NIWO_002","W",2018-08-28,"species",NA,"Calathus advena","Calathus advena",2018,8,28,239,NA,NA,7
"1967","NEON.BET.D13.001967","NIWO","NIWO_007","W",2018-08-28,"species",NA,"Calathus advena","Calathus advena",2018,8,28,239,NA,NA,7
"1968","NEON.BET.D13.001969","NIWO","NIWO_007","W",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,"Pterostichus restrictus","PTERES",7
"1969","NEON.BET.D13.001878","NIWO","NIWO_001","S",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,NA,NA,7
"1970","NEON.BET.D13.001950","NIWO","NIWO_005","S",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,"Pterostichus restrictus","PTERES",7
"1971","NEON.BET.D13.001923","NIWO","NIWO_009","E",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,"Pterostichus restrictus","PTERES",7
"1972","NEON.BET.D13.001936","NIWO","NIWO_002","S",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,NA,NA,7
"1973","NEON.BET.D13.001975","NIWO","NIWO_010","E",2018-08-28,"species",NA,"Cymindis unicolor","Cymindis unicolor",2018,8,28,239,"Cymindis unicolor","CYMUNI1",7
"1974","NEON.BET.D13.001976","NIWO","NIWO_010","E",2018-08-28,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2018,8,28,239,"Pterostichus restrictus","PTERES",7
"1975","NEON.BET.D13.002034","NIWO","NIWO_003","S",2019-06-18,"species",NA,"Carabus taedatus","Carabus taedatus",2019,6,18,168,NA,NA,1
"1976","NEON.BET.D13.002031","NIWO","NIWO_013","S",2019-06-18,"species",NA,"Carabus taedatus","Carabus taedatus",2019,6,18,168,NA,NA,1
"1977","NEON.BET.D13.002017","NIWO","NIWO_008","E",2019-06-18,"species",NA,"Amara alpina","Amara alpina",2019,6,18,168,NA,NA,1
"1978","NEON.BET.D13.002018","NIWO","NIWO_008","E",2019-06-18,"species",NA,"Amara alpina","Amara alpina",2019,6,18,168,NA,NA,1
"1979","NEON.BET.D13.002019","NIWO","NIWO_008","E",2019-06-18,"species",NA,"Carabus taedatus","Carabus taedatus",2019,6,18,168,NA,NA,1
"1980","NEON.BET.D13.002032","NIWO","NIWO_013","E",2019-06-18,"species",NA,"Carabus taedatus","Carabus taedatus",2019,6,18,168,NA,NA,1
"1981","NEON.BET.D13.002026","NIWO","NIWO_013","W",2019-06-18,"species",NA,"Carabus taedatus","Carabus taedatus",2019,6,18,168,NA,NA,1
"1982","NEON.BET.D13.002014","NIWO","NIWO_008","S",2019-06-18,"species",NA,"Carabus taedatus","Carabus taedatus",2019,6,18,168,NA,NA,1
"1983","NEON.BET.D13.002022","NIWO","NIWO_006","E",2019-06-18,"species",NA,"Amara alpina","Amara alpina",2019,6,18,168,NA,NA,1
"1984","NEON.BET.D13.002029","NIWO","NIWO_013","S",2019-06-18,"species",NA,"Carabus taedatus","Carabus taedatus",2019,6,18,168,NA,NA,1
"1985","NEON.BET.D13.002013","NIWO","NIWO_006","S",2019-06-18,"species",NA,"Amara alpina","Amara alpina",2019,6,18,168,NA,NA,1
"1986","NEON.BET.D13.002036","NIWO","NIWO_003","W",2019-06-18,"species",NA,"Amara quenseli","Amara quenseli",2019,6,18,168,NA,NA,1
"1987","NEON.BET.D13.002011","NIWO","NIWO_006","W",2019-06-18,"species",NA,"Amara alpina","Amara alpina",2019,6,18,168,NA,NA,1
"1988","NEON.BET.D13.002020","NIWO","NIWO_008","E",2019-06-18,"species",NA,"Carabus taedatus","Carabus taedatus",2019,6,18,168,NA,NA,1
"1989","NEON.BET.D13.002025","NIWO","NIWO_013","W",2019-06-18,"species",NA,"Carabus taedatus","Carabus taedatus",2019,6,18,168,NA,NA,1
"1990","NEON.BET.D13.002012","NIWO","NIWO_006","W",2019-06-18,"species",NA,"Carabus taedatus","Carabus taedatus",2019,6,18,168,NA,NA,1
"1991","NEON.BET.D13.002033","NIWO","NIWO_003","S",2019-06-18,"species",NA,"Carabus taedatus","Carabus taedatus",2019,6,18,168,NA,NA,1
"1992","NEON.BET.D13.002023","NIWO","NIWO_006","E",2019-06-18,"species",NA,"Carabus taedatus","Carabus taedatus",2019,6,18,168,NA,NA,1
"1993","NEON.BET.D13.002021","NIWO","NIWO_013","W",2019-06-18,"species",NA,"Carabus taedatus","Carabus taedatus",2019,6,18,168,NA,NA,1
"1994","NEON.BET.D13.002035","NIWO","NIWO_003","W",2019-06-18,"species",NA,"Carabus taedatus","Carabus taedatus",2019,6,18,168,NA,NA,1
"1995","NEON.BET.D13.002030","NIWO","NIWO_013","S",2019-06-18,"species",NA,"Carabus taedatus","Carabus taedatus",2019,6,18,168,NA,NA,1
"1996","NEON.BET.D13.002028","NIWO","NIWO_013","W",2019-06-18,"species",NA,"Amara quenseli","Amara quenseli",2019,6,18,168,NA,NA,1
"1997","NEON.BET.D13.002027","NIWO","NIWO_013","W",2019-06-18,"species",NA,"Carabus taedatus","Carabus taedatus",2019,6,18,168,NA,NA,1
"1998","NEON.BET.D13.002016","NIWO","NIWO_008","E",2019-06-18,"species",NA,"Amara alpina","Amara alpina",2019,6,18,168,NA,NA,1
"1999","NEON.BET.D13.002024","NIWO","NIWO_013","W",2019-06-18,"species",NA,"Carabus taedatus","Carabus taedatus",2019,6,18,168,NA,NA,1
"2000","NEON.BET.D13.002015","NIWO","NIWO_008","E",2019-06-18,"species",NA,"Amara alpina","Amara alpina",2019,6,18,168,NA,NA,1
"2001","NEON.BET.D13.002066","NIWO","NIWO_006","S",2019-07-02,"species",NA,"Carabus taedatus","Carabus taedatus",2019,7,2,182,NA,NA,2
"2002","NEON.BET.D13.002039","NIWO","NIWO_002","W",2019-07-02,"species",NA,"Notiophilus directus","Notiophilus directus",2019,7,2,182,NA,NA,2
"2003","NEON.BET.D13.002067","NIWO","NIWO_006","S",2019-07-02,"species",NA,"Carabus taedatus","Carabus taedatus",2019,7,2,182,NA,NA,2
"2004","NEON.BET.D13.002052","NIWO","NIWO_005","W",2019-07-02,"species",NA,"Amara lindrothi","Amara lindrothi",2019,7,2,182,NA,NA,2
"2005","NEON.BET.D13.002053","NIWO","NIWO_005","W",2019-07-02,"species",NA,"Cymindis unicolor","Cymindis unicolor",2019,7,2,182,NA,NA,2
"2006","NEON.BET.D13.002056","NIWO","NIWO_005","S",2019-07-02,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2019,7,2,182,NA,NA,2
"2007","NEON.BET.D13.002046","NIWO","NIWO_002","S",2019-07-02,"species",NA,"Calathus advena","Calathus advena",2019,7,2,182,NA,NA,2
"2008","NEON.BET.D13.002047","NIWO","NIWO_003","W",2019-07-02,"species",NA,"Carabus taedatus","Carabus taedatus",2019,7,2,182,NA,NA,2
"2009","NEON.BET.D13.002064","NIWO","NIWO_006","W",2019-07-02,"species",NA,"Carabus taedatus","Carabus taedatus",2019,7,2,182,NA,NA,2
"2010","NEON.BET.D13.002038","NIWO","NIWO_001","W",2019-07-02,"species",NA,"Amara lindrothi","Amara lindrothi",2019,7,2,182,NA,NA,2
"2011","NEON.BET.D13.002071","NIWO","NIWO_008","W",2019-07-02,"family","D13.2020.MorphC","Carabidae spp.","Carabidae spp./D13.2020.MorphC",2019,7,2,182,NA,NA,2
"2012","NEON.BET.D13.002063","NIWO","NIWO_006","W",2019-07-02,"species",NA,"Amara alpina","Amara alpina",2019,7,2,182,NA,NA,2
"2013","NEON.BET.D13.002065","NIWO","NIWO_006","S",2019-07-02,"species",NA,"Carabus taedatus","Carabus taedatus",2019,7,2,182,NA,NA,2
"2014","NEON.BET.D13.002061","NIWO","NIWO_006","W",2019-07-02,"species",NA,"Amara alpina","Amara alpina",2019,7,2,182,NA,NA,2
"2015","NEON.BET.D13.002057","NIWO","NIWO_005","E",2019-07-02,"species",NA,"Cymindis unicolor","Cymindis unicolor",2019,7,2,182,NA,NA,2
"2016","NEON.BET.D13.002043","NIWO","NIWO_002","S",2019-07-02,"species",NA,"Calathus advena","Calathus advena",2019,7,2,182,NA,NA,2
"2017","NEON.BET.D13.002068","NIWO","NIWO_006","S",2019-07-02,"species",NA,"Amara alpina","Amara alpina",2019,7,2,182,NA,NA,2
"2018","NEON.BET.D13.002062","NIWO","NIWO_006","W",2019-07-02,"species",NA,"Amara alpina","Amara alpina",2019,7,2,182,NA,NA,2
"2019","NEON.BET.D13.002051","NIWO","NIWO_005","W",2019-07-02,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2019,7,2,182,NA,NA,2
"2020","NEON.BET.D13.002037","NIWO","NIWO_001","W",2019-07-02,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2019,7,2,182,NA,NA,2
"2021","NEON.BET.D13.002070","NIWO","NIWO_008","E",2019-07-02,"species",NA,"Amara alpina","Amara alpina",2019,7,2,182,NA,NA,2
"2022","NEON.BET.D13.002042","NIWO","NIWO_002","S",2019-07-02,"species",NA,"Calathus advena","Calathus advena",2019,7,2,182,NA,NA,2
"2023","NEON.BET.D13.002041","NIWO","NIWO_002","E",2019-07-02,"species",NA,"Notiophilus directus","Notiophilus directus",2019,7,2,182,NA,NA,2
"2024","NEON.BET.D13.002069","NIWO","NIWO_008","E",2019-07-02,"species",NA,"Amara alpina","Amara alpina",2019,7,2,182,NA,NA,2
"2025","NEON.BET.D13.002045","NIWO","NIWO_002","S",2019-07-02,"species",NA,"Calathus advena","Calathus advena",2019,7,2,182,NA,NA,2
"2026","NEON.BET.D13.002072","NIWO","NIWO_009","W",2019-07-02,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2019,7,2,182,NA,NA,2
"2027","NEON.BET.D13.002060","NIWO","NIWO_006","W",2019-07-02,"species",NA,"Amara alpina","Amara alpina",2019,7,2,182,NA,NA,2
"2028","NEON.BET.D13.002054","NIWO","NIWO_005","S",2019-07-02,"species",NA,"Pterostichus restrictus","Pterostichus restrictus",2019,7,2,182,NA,NA,2
"2029","NEON.BET.D13.002058","NIWO","NIWO_006","W",2019-07-02,"species",NA,"Amara alpina","Amara alpina",2019,7,2,182,NA,NA,2
"2030","NEON.BET.D13.002059","NIWO","NIWO_006","W",2019-07-02,"species",NA,"Amara alpina","Amara alpina",2019,7,2,182,NA,NA,2
"2031","NEON.BET.D13.002050","NIWO","NIWO_003","E",2019-07-02,"species",NA,"Carabus taedatus","Carabus taedatus",2019,7,2,182,NA,NA,2
